1727801651236318976,-0.056882,-5.336104,-7.828870
1727801651245777152,-0.118104,-5.408104,-7.731273
1727801651255941888,-0.084424,-5.464087,-7.810907
1727801651265797120,-0.046703,-5.453459,-7.984546
1727801651275804160,-0.150587,-5.463040,-8.146958
1727801651285989120,-0.161814,-5.500761,-8.255782
1727801651296022016,-0.034428,-5.567672,-8.310269
1727801651306041856,0.137564,-5.668113,-8.286169
1727801651315966208,0.331710,-5.696853,-8.236023
1727801651326027776,0.413291,-5.676196,-8.191266
1727801651336181248,0.413440,-5.622907,-8.161927
1727801651346023936,0.367037,-5.559738,-8.136630
1727801651356147968,0.394130,-5.542524,-8.130493
1727801651366019840,0.402812,-5.516329,-8.137079
1727801651376059136,0.366737,-5.520670,-8.165370
1727801651386105088,0.333806,-5.558840,-8.208929
1727801651396065024,0.314646,-5.610932,-8.241113
1727801651406093056,0.278421,-5.651498,-8.270601
1727801651416166912,0.267344,-5.672454,-8.265512
1727801651426336000,0.340242,-5.683681,-8.208331
1727801651436249856,0.518073,-5.730234,-8.105644
1727801651446334720,0.601000,-5.742957,-8.069270
1727801651456329728,0.638871,-5.685327,-8.071216
1727801651466310912,0.620011,-5.677843,-8.025860
1727801651476303104,0.518671,-5.656587,-8.001161
1727801651486490112,0.422122,-5.638924,-8.018825
1727801651496335872,0.345931,-5.602100,-8.038135
1727801651506368256,0.283810,-5.545817,-8.040679
1727801651516367872,0.273631,-5.504653,-8.001910
1727801651526341888,0.254022,-5.496869,-7.928263
1727801651536481024,0.226180,-5.546416,-7.792196
1727801651546372864,0.331411,-5.624554,-7.670200
1727801651556599040,0.462388,-5.704637,-7.613468
1727801651566461952,0.433499,-5.789511,-7.609725
1727801651576548096,0.362845,-5.742808,-7.570058
1727801651586592000,0.376018,-5.494774,-7.581734
1727801651596549120,-0.230221,-5.775141,-7.409741
1727801651606523136,-0.413141,-5.649103,-7.343729
1727801651616557056,-0.426763,-5.472021,-7.244784
1727801651626575872,-0.410896,-5.419181,-7.154522
1727801651636673024,-0.372126,-5.466782,-7.123836
1727801651646583040,-0.364941,-5.545069,-7.108119
1727801651656743168,-0.418081,-5.611381,-7.194788
1727801651666606848,-0.587379,-5.674400,-7.347770
1727801651676676096,-0.780627,-5.862708,-7.433542
1727801651686836992,-0.965043,-6.027516,-7.450008
1727801651696702976,-1.073867,-6.142177,-7.386390
1727801651706701056,-1.077459,-6.221961,-7.311845
1727801651716681984,-1.044827,-6.327492,-7.307055
1727801651726760960,-0.997226,-6.439309,-7.374864
1727801651736861952,-0.964145,-6.550229,-7.494016
1727801651746780928,-0.916394,-6.618337,-7.635472
1727801651756974080,-0.819097,-6.654412,-7.788604
1727801651766833920,-0.730631,-6.688391,-7.981403
1727801651776940800,-0.626447,-6.742579,-8.188272
1727801651786921984,-0.562680,-6.725215,-8.431816
1727801651797005056,-0.547861,-6.630163,-8.649912
1727801651806895872,-0.525258,-6.446494,-8.792416
1727801651817033984,-0.524060,-6.231841,-8.836125
1727801651826898176,-0.504601,-5.993536,-8.718170
1727801651837136128,-0.462688,-5.823939,-8.479567
1727801651847045888,-0.453557,-5.673502,-8.151449
1727801651857169152,-0.402663,-5.531148,-7.810757
1727801651867017984,-0.399519,-5.422175,-7.487579
1727801651877146112,-0.437390,-5.358557,-7.275171
1727801651887227904,-0.445025,-5.374574,-7.170389
1727801651897147136,-0.426613,-5.412145,-7.062763
1727801651907133184,-0.424517,-5.478907,-6.879394
1727801651917128960,-0.371677,-5.510341,-6.861282
1727801651927106816,-0.382006,-5.523963,-6.845565
