1726847941289616128,0012,9.240
1726847943855716096,0016,12.200
1726847948986308096,0021,15.900
1726847951551717888,0025,18.900
1726847954120092928,0030,22.700
1726847956684337152,0035,26.500
1726847959248401152,0039,29.540
1726847961815968000,0044,33.340
1726847964380937984,0048,36.340
1726847966944617984,0050,37.700
