1727801913143080960,0.079876,0.025540,-0.193003
1727801913151931136,0.119694,-0.046532,-0.047878
1727801913161952000,0.064737,-0.077676,0.040815
1727801913171938048,0.057021,-0.089469,0.119039
1727801913182005760,0.116108,-0.090295,0.109594
1727801913192837120,0.167932,-0.088044,0.021437
1727801913202038016,0.097801,-0.052003,-0.048725
1727801913212090880,0.018471,-0.005595,-0.052425
1727801913222039040,0.002672,0.020607,-0.019819
1727801913232118016,-0.007152,0.022355,0.003807
1727801913242923008,0.007941,0.018787,0.008453
1727801913252200192,0.024929,-0.003036,-0.028302
1727801913262125056,0.022691,-0.018069,-0.094845
1727801913272176128,0.040071,-0.007825,-0.124084
1727801913282178048,0.062174,0.012687,-0.145961
1727801913292722944,0.038361,0.014954,-0.117377
1727801913302090240,0.028576,0.018678,-0.055631
1727801913312360960,0.068676,0.062549,-0.004355
1727801913322258944,0.082295,0.056409,0.030418
1727801913332377856,0.072116,0.029280,0.037426
1727801913342880000,0.048423,0.013533,0.022726
1727801913352384000,0.031878,0.002947,0.002904
1727801913362365952,0.052390,-0.002153,-0.010057
1727801913372382208,0.050259,-0.001223,-0.062064
1727801913382350080,0.024197,0.004638,-0.080796
1727801913393117952,0.036024,0.018802,-0.067737
1727801913402395136,-0.000724,0.069765,-0.033173
1727801913412582912,-0.040059,0.065543,-0.032243
1727801913422387968,0.039643,0.016336,0.007639
1727801913432604928,-0.025786,0.038871,0.112168
1727801913443151104,-0.090016,0.010929,0.083397
1727801913452611072,-0.036752,-0.041709,0.065589
1727801913462591232,0.014233,-0.038191,0.064187
1727801913472695808,0.099382,-0.061769,0.017923
1727801913482658816,0.058085,0.021165,-0.005535
1727801913493188864,-0.044864,0.045800,-0.079399
1727801913502678784,-0.046806,0.022581,-0.097745
1727801913512781056,-0.049852,-0.001729,-0.096166
1727801913522588928,0.085036,-0.037260,-0.071883
1727801913532728064,0.035289,0.134408,-0.012112
1727801913543308032,-0.023809,0.114360,-0.058225
1727801913552706048,0.044249,0.033614,-0.000966
1727801913562774016,0.140801,-0.056673,0.077090
1727801913573220864,0.200799,-0.084274,0.172402
1727801913582757888,0.116743,0.010896,0.239413
1727801913593317120,0.057974,0.033384,0.204942
1727801913602906880,0.016128,0.049695,0.136950
1727801913612963072,-0.031850,0.018211,-0.023890
1727801913622822144,0.054894,-0.079743,-0.144214
1727801913633011968,0.031243,0.000791,-0.109897
1727801913643478784,-0.066610,0.050005,-0.136228
1727801913652976128,0.007644,0.038566,-0.143426
1727801913663040256,0.057788,-0.023763,-0.086269
1727801913672996096,0.104498,-0.031921,-0.049023
1727801913683053056,0.198056,-0.084338,-0.028334
1727801913693430784,0.103874,-0.020385,0.072861
1727801913702968064,-0.009694,0.023460,0.063213
1727801913713200128,-0.028558,-0.000302,0.033983
1727801913723054848,0.041165,-0.029054,0.015925
1727801913733122816,0.078864,-0.025519,0.018119
1727801913743545088,0.144060,-0.076456,-0.005089
1727801913753154048,0.086427,0.013599,0.069401
1727801913763246080,-0.052662,0.051247,0.089800
1727801913773239040,0.019650,-0.040834,0.008550
1727801913783248896,0.119219,-0.052214,0.018974
1727801913793672960,0.112689,-0.070113,0.006434
1727801913803243264,0.159335,-0.129742,-0.021688
1727801913813346816,0.175941,-0.049230,0.061181
1727801913823274240,0.010871,0.006795,0.113036
1727801913833309184,0.085668,-0.058659,0.035517
1727801913843562240,0.134561,-0.071889,0.047447
1727801913853405952,0.129848,-0.047899,0.025073
1727801913863470080,0.138313,-0.040180,0.009129
1727801913873428736,0.182040,-0.106843,-0.036314
1727801913883427072,0.225380,-0.054740,-0.004477
1727801913893829888,0.039727,0.057909,0.024827
1727801913903548928,0.059207,0.018273,-0.048006
1727801913913528832,0.098098,-0.004636,-0.014236
1727801913923460096,0.058472,0.005108,-0.028278
1727801913933503232,0.008960,0.023289,-0.033644
1727801913943739904,-0.054782,0.008523,-0.004344
1727801913953555200,-0.045607,-0.009616,0.034951
1727801913963660032,-0.002030,-0.024698,0.077481
1727801913973590784,0.121889,-0.101147,0.077771
1727801913983664896,0.099550,0.019217,0.168804
1727801913993836032,-0.033049,0.030067,0.082145
1727801914003657984,0.058064,-0.014945,0.002831
1727801914013844992,0.029669,-0.024036,-0.004861
1727801914023667968,-0.014456,-0.019264,-0.031063
1727801914033782016,-0.033895,-0.007853,-0.058770
