1726847653947827968,0010,5.000
1726847656511623936,0015,7.600
1726847661645900032,0020,10.250
1726847664212878848,0024,12.170
1726847666774140928,0029,14.720
1726847669342256128,0034,17.370
1726847671907441152,0039,19.970
1726847674470955008,0043,22.090
1726847677037046784,0048,24.690
1726847679604048896,0052,26.650
1726847682171612928,0057,29.150
1726847684732997888,0060,31.610
1726847687299629056,0060,31.610
1726847689862329088,0060,31.610
