1726848517533041920,-0.593965,-4.023932,-8.854537
1726848517543300096,-0.710872,-3.985762,-8.772657
1726848517552984832,-0.806523,-4.148024,-8.634045
1726848517563122944,-0.767304,-4.346511,-8.574918
1726848517573048064,-0.668959,-4.430636,-8.490045
1726848517583055872,-0.565823,-4.451593,-8.516989
1726848517593254144,-0.457449,-4.537215,-8.656948
1726848517603224064,-0.392634,-4.656517,-8.859477
1726848517613185024,-0.286205,-4.739444,-9.137598
1726848517623134208,-0.179327,-4.611011,-9.515113
1726848517633233152,-0.076042,-4.238736,-9.683812
1726848517643454976,0.153431,-4.218827,-9.578282
1726848517653245952,0.241448,-4.377497,-9.569750
1726848517663354880,0.225581,-4.359385,-9.413026
1726848517673267968,0.232916,-4.477040,-9.150322
1726848517683311872,0.155377,-4.527784,-8.955128
1726848517693348864,0.123643,-4.405339,-8.680898
1726848517703310080,0.246238,-4.371809,-8.487800
1726848517713419008,0.243993,-4.402794,-8.531359
1726848517723368192,0.171843,-4.293073,-8.804990
1726848517733405184,0.342338,-4.177663,-8.805888
1726848517743827968,0.647553,-4.093238,-8.559351
1726848517753458944,1.074615,-4.149671,-8.380473
1726848517763557888,1.442999,-4.377796,-8.181686
1726848517773497088,1.560056,-4.555627,-8.109686
1726848517783528960,1.551075,-4.558770,-8.290061
1726848517794824960,1.491798,-4.388574,-8.866512
1726848517803575040,1.385070,-4.154760,-9.392967
1726848517813623040,1.221610,-3.895649,-9.508377
1726848517823526912,0.931513,-3.801644,-9.174122
1726848517833678080,0.990490,-3.766019,-8.592731
1726848517843735040,1.236579,-3.812721,-8.513396
1726848517853698048,1.664838,-3.926485,-8.723559
1726848517863809024,2.255360,-4.007616,-9.012458
1726848517873619968,2.926115,-4.103417,-9.272468
1726848517883764992,3.244204,-3.916156,-9.300460
1726848517893713920,3.280728,-3.840863,-9.297316
1726848517903810048,3.252886,-3.974236,-9.166189
1726848517913816832,3.277435,-4.091741,-8.890612
1726848517923863808,3.214266,-4.168981,-8.576415
1726848517933939968,2.687212,-4.281097,-8.527617
1726848517943896064,2.358046,-3.897296,-8.395891
1726848517953888768,2.027683,-2.958448,-7.562873
1726848517963971072,2.549648,-2.215692,-6.574179
1726848517973930752,3.523672,-2.406246,-6.505621
1726848517984043008,3.375331,-3.643873,-7.615563
1726848517993949952,2.692601,-4.005520,-9.013955
1726848518003841024,2.577041,-3.622916,-9.783056
1726848518013860096,2.462080,-3.728447,-9.508078
1726848518023992064,2.538571,-3.563639,-8.679551
1726848518033922048,2.686763,-3.099455,-7.871381
1726848518043887104,2.822531,-2.760559,-8.031997
1726848518053960960,2.758015,-2.361938,-8.892109
1726848518064031232,2.394720,-1.801953,-9.411379
1726848518073989888,2.138752,-1.434317,-9.534872
1726848518084185088,1.854194,-1.821263,-9.197174
1726848518094223104,1.306483,-2.429747,-8.537496
1726848518104239872,1.260978,-2.429448,-8.013286
1726848518114267904,1.767375,-1.688788,-7.803872
1726848518124153088,2.702031,-1.336571,-7.657626
1726848518134305024,3.303630,-1.763782,-7.233558
1726848518144366080,3.734883,-0.789309,-7.241192
1726848518154257920,4.667893,0.892744,-6.962471
1726848518164420096,5.030739,2.211351,-8.126750
1726848518174232064,5.425917,3.722010,-8.864865
1726848518184392960,5.445376,4.850214,-8.337362
1726848518194408960,4.314179,5.897137,-8.564141
1726848518204486912,3.643274,6.656508,-9.009165
1726848518214360832,3.708388,6.636000,-9.578881
1726848518224505856,3.838917,6.545738,-9.513317
1726848518234514944,4.641847,6.293812,-9.364227
1726848518244616960,5.632188,5.099446,-8.554411
1726848518254589184,6.213579,3.480113,-6.855743
1726848518264650752,5.838908,2.790048,-7.237001
1726848518274534912,4.765340,2.031575,-9.184601
1726848518284632064,3.710634,1.117576,-9.978699
1726848518294765824,3.625161,0.092358,-8.887019
1726848518304675072,4.792733,-0.699495,-7.805668
1726848518314694912,5.545967,-0.975821,-7.258107
1726848518325202944,5.377418,-0.856818,-7.869735
1726848518334766848,6.021079,-0.616268,-8.030950
1726848518344964096,7.534731,-0.305964,-7.119345
1726848518354785024,8.604108,-0.279619,-6.056855
1726848518364788992,9.324260,0.280217,-5.652396
1726848518374733056,9.988878,0.902773,-6.396648
1726848518384845056,10.569820,0.841550,-6.606362
1726848518394780160,10.071656,0.740959,-6.108647
1726848518404765184,9.647887,1.032852,-6.477330
1726848518414883072,9.017847,1.525328,-7.016958
1726848518424813056,8.292755,1.813778,-6.624025
1726848518434927104,7.726932,1.856140,-5.970784
1726848518445186048,7.306606,2.085613,-5.937253
1726848518454968832,7.436386,2.632426,-6.142028
1726848518465053184,7.904163,3.232229,-6.340515
1726848518475006976,8.627908,3.269501,-6.021977
1726848518485131008,8.847352,3.439098,-5.958958
1726848518495249920,8.983569,3.749104,-6.059848
1726848518505102080,8.937914,4.027974,-5.925578
1726848518515128064,8.185877,4.232449,-6.158194
1726848518524956928,7.149283,4.324507,-6.776708
1726848518535067136,5.643714,4.164939,-7.624994
