1726848531374336000,0007,3.430
1726848533938087936,0012,5.980
1726848539067964928,0017,8.480
1726848541630956288,0021,11.640
1726848544202424064,0026,15.490
1726848546766757888,0031,19.240
1726848549333421056,0036,23.040
1726848551894847744,0041,26.890
1726848554460522240,0045,29.970
1726848557027120128,0050,33.820
1726848559594699008,0055,37.670
1726848562157191936,0059,40.550
1726848564725212160,0062,42.620
1726848567289891840,0064,43.400
